Title,URL,Volume Issue,Vol Issue Year
An on-line algorithm for cluster detection of mobile nodes through complex event processing,https://www.sciencedirect.com/science/article/pii/S0306437915002136,Volume 64,March 2017
Efficient techniques for time-constrained information dissemination using location-based social networks,https://www.sciencedirect.com/science/article/pii/S0306437915002124,Volume 64,March 2017
MyWay: Location prediction via mobility profiling,https://www.sciencedirect.com/science/article/pii/S0306437915001945,Volume 64,March 2017
Shaping City Neighborhoods Leveraging Crowd Sensors,https://www.sciencedirect.com/science/article/pii/S0306437916302915,Volume 64,March 2017
Preface to BPM 2015,https://www.sciencedirect.com/science/article/pii/S0306437916305087,Volume 64,March 2017
A framework for visually monitoring business process compliance,https://www.sciencedirect.com/science/article/pii/S0306437915301770,Volume 64,March 2017
"Controlled violation of temporal process constraints – Models, algorithms and results",https://www.sciencedirect.com/science/article/pii/S0306437915301629,Volume 64,March 2017
Resolving inconsistencies and redundancies in declarative process models,https://www.sciencedirect.com/science/article/pii/S0306437915302052,Volume 64,March 2017
Comparing textual descriptions to process models – The automatic detection of inconsistencies,https://www.sciencedirect.com/science/article/pii/S0306437915301666,Volume 64,March 2017
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437916304343,Volume 63,January 2017
Persisting big-data: The NoSQL landscape,https://www.sciencedirect.com/science/article/pii/S0306437916303210,Volume 63,January 2017
Gravitating to rigidity: Patterns of schema evolution – and its absence – in the lives of tables,https://www.sciencedirect.com/science/article/pii/S030643791630120X,Volume 63,January 2017
Cost-benefit analysis of data warehouse design methodologies,https://www.sciencedirect.com/science/article/pii/S0306437916302800,Volume 63,January 2017
"Big Data Management: New Frontiers, New Paradigms",https://www.sciencedirect.com/science/article/pii/S0306437916303015,Volume 63,January 2017
"Comparing columnar, row and array DBMSs to process recursive queries on graphs",https://www.sciencedirect.com/science/article/pii/S030643791630165X,Volume 63,January 2017
Data generator for evaluating ETL process quality,https://www.sciencedirect.com/science/article/pii/S0306437916301648,Volume 63,January 2017
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791630357X,Volume 62,December 2016
Process-aware approach for managing organisational knowledge,https://www.sciencedirect.com/science/article/pii/S0306437916300655,Volume 62,December 2016
AUPS: An Open Source AUthenticated Publish/Subscribe system for the Internet of Things,https://www.sciencedirect.com/science/article/pii/S030643791630237X,Volume 62,December 2016
Do activity lifecycles affect the validity of a business rule in a business process?,https://www.sciencedirect.com/science/article/pii/S0306437916300928,Volume 62,December 2016
SNCStream+: Extending a high quality true anytime data stream clustering algorithm,https://www.sciencedirect.com/science/article/pii/S0306437916302812,Volume 62,December 2016
On learning web information extraction rules with TANGO,https://www.sciencedirect.com/science/article/pii/S0306437915300405,Volume 62,December 2016
Combining unit and specification-based testing for meta-model validation and verification,https://www.sciencedirect.com/science/article/pii/S0306437916301934,Volume 62,December 2016
Efficient multiple bichromatic mutual nearest neighbor query processing,https://www.sciencedirect.com/science/article/pii/S0306437916300709,Volume 62,December 2016
SBH: Super byte-aligned hybrid bitmap compression,https://www.sciencedirect.com/science/article/pii/S0306437916300448,Volume 62,December 2016
Preface to CAISE 2015,https://www.sciencedirect.com/science/article/pii/S0306437916301703,Volume 62,December 2016
CyLog/Game aspect: An approach to separation of concerns in crowdsourced data management,https://www.sciencedirect.com/science/article/pii/S0306437915301071,Volume 62,December 2016
Conformance checking and performance improvement in scheduled processes: A queueing-network perspective,https://www.sciencedirect.com/science/article/pii/S0306437915301095,Volume 62,December 2016
An evaluation of the run-time and task-based performance of event detection techniques for Twitter,https://www.sciencedirect.com/science/article/pii/S0306437915301083,Volume 62,December 2016
Detecting complex changes and refactorings during (Meta)model evolution,https://www.sciencedirect.com/science/article/pii/S0306437916302356,Volume 62,December 2016
Augmenting process elicitation with visual priming: An empirical exploration of user behaviour and modelling outcomes,https://www.sciencedirect.com/science/article/pii/S030643791530106X,Volume 62,December 2016
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437916302423,Volume 61,October–November 2016
Universal indexes for highly repetitive document collections,https://www.sciencedirect.com/science/article/pii/S0306437916301132,Volume 61,October–November 2016
Group meetup in the presence of obstacles,https://www.sciencedirect.com/science/article/pii/S0306437915301496,Volume 61,October–November 2016
Benchmarking regression algorithms for income prediction modeling,https://www.sciencedirect.com/science/article/pii/S0306437916300151,Volume 61,October–November 2016
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437916302162,Volume 60,August–September 2016
Single-pass and linear-time k-means clustering based on MapReduce,https://www.sciencedirect.com/science/article/pii/S030643791630076X,Volume 60,August–September 2016
Complex log file synthesis for rapid sandbox-benchmarking of security- and computer network analysis tools,https://www.sciencedirect.com/science/article/pii/S030643791530212X,Volume 60,August–September 2016
Aggregated 2D range queries on clustered points,https://www.sciencedirect.com/science/article/pii/S0306437916300710,Volume 60,August–September 2016
Singleton indexes for nearest neighbor search,https://www.sciencedirect.com/science/article/pii/S0306437916300825,Volume 60,August–September 2016
FP-Hadoop: Efficient processing of skewed MapReduce jobs,https://www.sciencedirect.com/science/article/pii/S0306437916300497,Volume 60,August–September 2016
Declarative semantics of transactions in ORM,https://www.sciencedirect.com/science/article/pii/S0306437916300849,Volume 60,August–September 2016
A framework for social commerce design,https://www.sciencedirect.com/science/article/pii/S0306437916301144,Volume 60,August–September 2016
Modeling dynamic relationship types for subsets of entity type instances and across entity types,https://www.sciencedirect.com/science/article/pii/S0306437916301272,Volume 60,August–September 2016
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791630182X,Volume 59,July 2016
A collaborative approach to computational reproducibility,https://www.sciencedirect.com/science/article/pii/S0306437916300813,Volume 59,July 2016
Reproducible experiments on dynamic resource allocation in cloud data centers,https://www.sciencedirect.com/science/article/pii/S0306437915301113,Volume 59,July 2016
Preface,https://www.sciencedirect.com/science/article/pii/S0306437916300783,Volume 59,July 2016
Efficient similarity search within user-specified projective subspaces,https://www.sciencedirect.com/science/article/pii/S030643791630059X,Volume 59,July 2016
Faster proximity searching with the distal SAT,https://www.sciencedirect.com/science/article/pii/S0306437916000028,Volume 59,July 2016
New dynamic metric indices for secondary memory,https://www.sciencedirect.com/science/article/pii/S0306437916301260,Volume 59,July 2016
The similarity-aware relational database set operators,https://www.sciencedirect.com/science/article/pii/S030643791500188X,Volume 59,July 2016
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437916301053,Volume 58,June 2016
Containment for queries over trees with attribute value comparisons,https://www.sciencedirect.com/science/article/pii/S0306437915002094,Volume 58,June 2016
Determining serialization order for serializable snapshot isolation,https://www.sciencedirect.com/science/article/pii/S0306437916300461,Volume 58,June 2016
A fully persistent and consistent read/write cache using flash-based general SSDs for desktop workloads,https://www.sciencedirect.com/science/article/pii/S0306437916300473,Volume 58,June 2016
