URL,Journal_Title,Standardized_Title,month_year,Abstract,Keywords,Author_Name,Standardized_Author,Author_University,Standardized_University,Author_State,Author_Country
https://www.sciencedirect.com/science/article/pii/S0306437925001231,Information Systems,Implementing a declarative query language for high level machine learning application design,,,[],Hasan H. Rahman,Hasan H. Rahman,University of Idaho,University of Idaho,,United States
https://www.sciencedirect.com/science/article/pii/S0306437925001231,Information Systems,Implementing a declarative query language for high level machine learning application design,,,[],Hasan M. Jamil,Hasan M. Jamil,University of Idaho,University of Idaho,,United States
https://www.sciencedirect.com/science/article/pii/S0306437925001322,Information Systems,Design patterns for GDPR-aware process modeling in BPMN,,,"['Data privacy by design', 'GDPR', 'Design patterns', 'Business processes', 'Process models', 'BPMN']",Simone Agostinelli,Simone Agostinelli,Mercatorum University of Rome,Mercatorum University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001322,Information Systems,Design patterns for GDPR-aware process modeling in BPMN,,,"['Data privacy by design', 'GDPR', 'Design patterns', 'Business processes', 'Process models', 'BPMN']",Francesca De Luzi,Francesca De Luzi,Sapienza University of Rome,Sapienza University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001322,Information Systems,Design patterns for GDPR-aware process modeling in BPMN,,,"['Data privacy by design', 'GDPR', 'Design patterns', 'Business processes', 'Process models', 'BPMN']",Fabrizio Maria Maggi,Fabrizio Maria Maggi,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001322,Information Systems,Design patterns for GDPR-aware process modeling in BPMN,,,"['Data privacy by design', 'GDPR', 'Design patterns', 'Business processes', 'Process models', 'BPMN']",Andrea Marrella,Andrea Marrella,Sapienza University of Rome,Sapienza University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001322,Information Systems,Design patterns for GDPR-aware process modeling in BPMN,,,"['Data privacy by design', 'GDPR', 'Design patterns', 'Business processes', 'Process models', 'BPMN']",Alessia Volpi,Alessia Volpi,Sapienza University of Rome,Sapienza University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001243,Information Systems,KAVA-PM: Knowledge-assisted visual process mining,,,"['Process mining', 'Visual analytics', 'Business process management']",Daniel Schuster,Daniel Schuster,Fraunhofer Institute for Applied Information Technology FIT,Fraunhofer Institute for Applied Information Technology FIT,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437925001243,Information Systems,KAVA-PM: Knowledge-assisted visual process mining,,,"['Process mining', 'Visual analytics', 'Business process management']",Wolfgang Aigner,Wolfgang Aigner,St. Pölten University of Applied Sciences,St. Pölten University of Applied Sciences,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437925001243,Information Systems,KAVA-PM: Knowledge-assisted visual process mining,,,"['Process mining', 'Visual analytics', 'Business process management']",Chiara Di Francescomarino,Chiara Di Francescomarino,University of Trento,University of Trento,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001243,Information Systems,KAVA-PM: Knowledge-assisted visual process mining,,,"['Process mining', 'Visual analytics', 'Business process management']",Cagatay Turkay,Cagatay Turkay,University of Warwick,University of Warwick,,UK
https://www.sciencedirect.com/science/article/pii/S0306437925001243,Information Systems,KAVA-PM: Knowledge-assisted visual process mining,,,"['Process mining', 'Visual analytics', 'Business process management']",Francesca Zerbato,Francesca Zerbato,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437925001346,Information Systems,Local intrinsic dimensionality and the estimation of convergence order☆,,,[],Michael E. Houle,Michael E. Houle,New Jersey Institute of Technology,New Jersey Institute of Technology,,USA
https://www.sciencedirect.com/science/article/pii/S0306437925001346,Information Systems,Local intrinsic dimensionality and the estimation of convergence order☆,,,[],Vincent Oria,Vincent Oria,New Jersey Institute of Technology,New Jersey Institute of Technology,,USA
https://www.sciencedirect.com/science/article/pii/S0306437925001346,Information Systems,Local intrinsic dimensionality and the estimation of convergence order☆,,,[],Hamideh Sabaei,Hamideh Sabaei,New Jersey Institute of Technology,New Jersey Institute of Technology,,USA
https://www.sciencedirect.com/science/article/pii/S0306437925001309,Information Systems,"Nine years later: Reflecting on our article: A general process mining framework for correlating, predicting, and clustering dynamic behavior based on event logs☆",,,[],Massimiliano de Leoni,Massimiliano De Leoni,University of Padova,University of Padova,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001309,Information Systems,"Nine years later: Reflecting on our article: A general process mining framework for correlating, predicting, and clustering dynamic behavior based on event logs☆",,,[],Wil M.P. van der Aalst,Wil M.P. Van Der Aalst,RWTH Aachen University,RWTH Aachen University,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437925001309,Information Systems,"Nine years later: Reflecting on our article: A general process mining framework for correlating, predicting, and clustering dynamic behavior based on event logs☆",,,[],Marcus Dees,Marcus Dees,Radboud University Medical Center (Radboudumc),Radboud University Medical Center (Radboudumc),,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437925001310,Information Systems,Paper title: Event log imperfection patterns for process mining: Towards a systematic approach to cleaning event logs,,,"['Process mining', 'Data mining', 'Data quality', 'Event log quality', 'Patterns', 'Systematic data pre-processing', 'Event log preparation']",Robert Andrews,Robert Andrews,Queensland University of Technology,Queensland University of Technology,,Queensland Australia
https://www.sciencedirect.com/science/article/pii/S0306437925001310,Information Systems,Paper title: Event log imperfection patterns for process mining: Towards a systematic approach to cleaning event logs,,,"['Process mining', 'Data mining', 'Data quality', 'Event log quality', 'Patterns', 'Systematic data pre-processing', 'Event log preparation']",Moe Thandar Wynn,Moe Thandar Wynn,Queensland University of Technology,Queensland University of Technology,,Queensland Australia
https://www.sciencedirect.com/science/article/pii/S0306437925001279,Information Systems,SOLID-M: An ontology-aware quality framework for conceptual models discovered from event data☆,,,"['Conceptual model quality', 'Ontology', 'Process discovery']",Andrei Tour,Andrei Tour,The University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437925001279,Information Systems,SOLID-M: An ontology-aware quality framework for conceptual models discovered from event data☆,,,"['Conceptual model quality', 'Ontology', 'Process discovery']",Artem Polyvyanyy,Artem Polyvyanyy,The University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437925001279,Information Systems,SOLID-M: An ontology-aware quality framework for conceptual models discovered from event data☆,,,"['Conceptual model quality', 'Ontology', 'Process discovery']",Anna Kalenkova,Anna Kalenkova,The University of Adelaide,The University of Adelaide,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437925001280,Information Systems,Enhancing next activity prediction in process mining with Retrieval-Augmented Generation☆,,,"['Predictive Process Monitoring', 'Next activity prediction', 'Large Language Model', 'RetrieVal-Augmented Generation']",Angelo Casciani,Angelo Casciani,Sapienza University of Rome,Sapienza University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001280,Information Systems,Enhancing next activity prediction in process mining with Retrieval-Augmented Generation☆,,,"['Predictive Process Monitoring', 'Next activity prediction', 'Large Language Model', 'RetrieVal-Augmented Generation']",Mario Luca Bernardi,Mario Luca Bernardi,University of Sannio,University of Sannio,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001280,Information Systems,Enhancing next activity prediction in process mining with Retrieval-Augmented Generation☆,,,"['Predictive Process Monitoring', 'Next activity prediction', 'Large Language Model', 'RetrieVal-Augmented Generation']",Marta Cimitile,Marta Cimitile,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001280,Information Systems,Enhancing next activity prediction in process mining with Retrieval-Augmented Generation☆,,,"['Predictive Process Monitoring', 'Next activity prediction', 'Large Language Model', 'RetrieVal-Augmented Generation']",Andrea Marrella,Andrea Marrella,Sapienza University of Rome,Sapienza University of Rome,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437925001267,Information Systems,Reproducible experiments on visual exploration framework of geospatial vector big data☆,,,[],Zebang Liu,Zebang Liu,College of Electronic Science and Technology,College of Electronic Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S0306437925001267,Information Systems,Reproducible experiments on visual exploration framework of geospatial vector big data☆,,,[],Anran Yang,Anran Yang,College of Electronic Science and Technology,College of Electronic Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S0306437925001267,Information Systems,Reproducible experiments on visual exploration framework of geospatial vector big data☆,,,[],Mengyu Ma,Mengyu Ma,College of Electronic Science and Technology,College of Electronic Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S0306437925001267,Information Systems,Reproducible experiments on visual exploration framework of geospatial vector big data☆,,,[],Luo Chen,Luo Chen,College of Electronic Science and Technology,College of Electronic Science and Technology,,China
